Epoch	AverageEpRet_extr	StdEpRet_extr	MaxEpRet_extr	MinEpRet_extr	EpRet_intr	EpLen	VVals_extr	VVals_intr	LossPi	LossV_extr	LossV_intr	LossRND	DeltaLossPi	DeltaLossV_extr	DeltaLossV_intr	TotalEnvInteracts	Entropy	KL	ClipFrac	StopIter	Time
106	-116.57143	23.870827	-88.0	-169.0	1.5662827e-05	116.57143	-44.14826	0.008551509	1.4901161e-08	31.046698	3.2766624e-05	1.249083e-07	-0.0023690998	-2.7405605	-4.6700584e-06	428000	0.09282857	0.00374626	0.025025025	79.0	252.5583517551422
107	-105.645164	19.825933	-84.0	-170.0	1.45199065e-05	105.645164	-42.59812	0.006708444	9.934108e-09	17.597124	2.9339857e-05	1.2850991e-07	-0.0015136631	-4.4541764	-3.1364427e-06	432000	0.09381688	0.0016104347	0.012262262	79.0	254.70641899108887
108	-109.03125	9.312238	-86.0	-118.0	3.5301506e-05	109.03125	-41.2704	0.0050482745	-9.934108e-09	8.132434	9.664529e-05	3.167171e-07	-0.0018589353	-1.8428882	-4.0063813e-05	436000	0.101068854	0.0011354673	0.019269269	79.0	256.92928767204285
109	-113.46667	20.545452	-84.0	-166.0	1.8826333e-05	113.46667	-42.280743	0.0111017665	-1.9868216e-08	19.87302	2.6805943e-05	1.5755118e-07	-0.0015399167	-3.337444	-7.725156e-06	440000	0.10824669	0.001814038	0.011261262	79.0	259.16872334480286
110	-109.53333	10.935366	-84.0	-125.0	1.6348906e-05	109.53333	-41.96329	0.008591853	2.4835268e-08	13.023064	2.7443944e-05	1.4054496e-07	-0.0022015611	-0.7513693	-7.135591e-06	444000	0.10695022	0.0017549641	0.023523524	79.0	261.44411849975586
111	-102.42424	13.452566	-84.0	-127.0	1.2457844e-05	102.42424	-41.5456	0.0058673252	-9.934108e-09	7.8612304	2.701291e-05	1.13431064e-07	-0.002295802	-5.1007037	-6.485469e-06	448000	0.083931744	0.0020307256	0.0155155165	79.0	263.6194543838501
112	-113.35714	21.799763	-83.0	-170.0	1.1306232e-05	113.35714	-40.764286	0.002954847	-2.9802322e-08	53.769283	3.0154326e-05	9.0766456e-08	-0.001868646	-26.003983	-2.0224577e-06	452000	0.08130272	0.0075109825	0.023523524	79.0	265.8560514450073
113	-105.625	15.453053	-84.0	-153.0	9.552809e-06	105.625	-42.76262	0.001946004	-9.934108e-09	17.567636	2.957621e-05	8.3652104e-08	-0.0012324218	-7.4648795	-2.4996118e-06	456000	0.08878016	0.0021094684	0.009009009	79.0	268.5947585105896
114	-105.03125	18.542997	-84.0	-165.0	1.045639e-05	105.03125	-41.042088	0.00042111793	2.483527e-09	10.777748	2.6098729e-05	9.0209085e-08	-0.00089002814	-0.65065736	-9.135587e-07	460000	0.074809045	0.00082610705	0.0042542545	79.0	271.24832010269165
115	-105.03333	18.443577	-84.0	-158.0	9.748929e-06	105.03333	-41.747997	-0.0006589567	-2.1109978e-08	26.826027	2.3514891e-05	8.2697234e-08	-0.0016331266	-2.9868402	-6.778687e-07	464000	0.08486733	0.0008507651	0.005505506	79.0	273.60652685165405
116	-109.63333	26.807316	-83.0	-176.0	2.4181965e-05	109.63333	-42.571503	-0.0017067943	9.934108e-09	40.66995	7.337928e-05	2.1153858e-07	-0.0011647871	-3.2241066	-2.419141e-05	468000	0.07554424	-0.00010805271	0.010760762	79.0	275.9250922203064
117	-106.617645	14.848281	-85.0	-161.0	1.284608e-05	106.617645	-41.949448	0.0037086108	-2.2351742e-08	15.822213	2.8064918e-05	1.11195135e-07	-0.0014761054	-2.9790227	-3.4180368e-06	472000	0.07411633	0.0015817313	0.0052552554	79.0	278.2992305755615
118	-103.90625	14.27051	-84.0	-146.0	1.1262706e-05	103.90625	-41.540337	0.0019274508	-2.2351742e-08	7.440889	2.072752e-05	9.8552086e-08	-0.0018332939	-2.8924954	-2.3293042e-06	476000	0.06698105	0.0015101149	0.013263263	79.0	280.5619270801544
119	-112.413795	20.682356	-84.0	-168.0	2.9965437e-05	112.413795	-40.617302	0.00051746244	0.0	20.31967	9.1622875e-05	2.5871205e-07	-0.0023748998	-6.0516014	-4.0391726e-05	480000	0.08471706	0.0050703813	0.021521524	79.0	282.90720200538635
120	-104.65714	13.458811	-84.0	-150.0	6.543347e-05	104.65714	-41.667095	0.0067678806	9.934108e-09	8.123923	0.0003726459	6.137014e-07	-0.0013333168	-4.143452	-0.00025058226	484000	0.079481564	0.0011682675	0.013013013	79.0	285.24092531204224
121	-103.69697	12.248649	-83.0	-115.0	8.881683e-06	103.69697	-39.972527	0.022364719	-1.7384687e-08	2.195849	0.00012909179	7.714908e-08	-0.003408091	-0.38661325	-0.000108031156	488000	0.07416067	0.0030703496	0.014514514	79.0	287.5357460975647
122	-107.70968	20.506794	-83.0	-163.0	9.859356e-06	107.70968	-40.55173	0.011976013	1.2417634e-08	26.09723	5.1069568e-05	8.123421e-08	-0.0011948937	-9.277422	-3.588059e-05	492000	0.07899666	0.0014505103	0.010260261	79.0	289.88562202453613
123	-106.72727	21.788614	-83.0	-171.0	2.6487696e-05	106.72727	-41.90334	0.005928632	1.4901161e-08	22.916605	4.3630705e-05	2.4005362e-07	-0.0013022855	-2.5389717	-4.9462406e-06	496000	0.07708192	0.0011391822	0.003753754	79.0	292.13223004341125
124	-107.63333	16.758049	-84.0	-160.0	5.2860716e-05	107.63333	-40.720448	0.008315003	0.0	17.754517	0.00025646214	4.9077835e-07	-0.0016738229	-2.5658724	-0.00013315275	500000	0.08161359	0.0013609672	0.00950951	79.0	294.5239589214325
125	-105.06061	10.298394	-84.0	-117.0	8.832847e-06	105.06061	-41.477985	0.019878889	-7.450581e-09	13.641503	0.00011158129	7.5281015e-08	-0.0035052076	-9.7823305	-9.469594e-05	504000	0.08128328	0.0042591835	0.022772774	79.0	296.80137038230896
126	-105.20588	14.696497	-83.0	-149.0	9.000376e-06	105.20588	-40.38893	0.010123328	8.692344e-09	3.3805554	4.5628334e-05	7.754443e-08	-0.0017861063	-0.36852303	-3.385052e-05	508000	0.085219465	0.0010168332	0.008508508	79.0	299.5773231983185
127	-101.757576	12.282115	-84.0	-117.0	2.148086e-05	101.757576	-40.1001	0.0042669415	-5.7431557e-09	2.2339208	2.2396192e-05	2.0122702e-07	-0.0033536516	-0.35753703	-1.0581996e-06	512000	0.07281833	0.0019529518	0.017017016	79.0	302.0839595794678
128	-113.17242	20.512518	-84.0	-173.0	1.7541397e-05	113.17242	-41.027637	0.005044265	-1.9868216e-08	41.542767	2.0821224e-05	1.4258228e-07	-0.0021655138	-22.24926	-5.4889415e-07	516000	0.083846726	0.0030346087	0.022022024	79.0	304.3556740283966
129	-105.121216	17.335823	-83.0	-162.0	8.981634e-06	105.121216	-42.63643	0.004442764	-1.9868216e-08	16.898018	2.6372354e-05	7.546638e-08	-0.0015837197	-3.5379097	-9.890931e-06	520000	0.07817588	0.0012999343	0.0065065064	79.0	306.533203125
130	-104.818184	20.037018	-84.0	-168.0	9.138991e-06	104.818184	-41.70247	0.0010261858	1.9868216e-08	24.02202	1.932382e-05	7.66208e-08	-0.0013900601	-3.100507	-4.4844596e-06	524000	0.0833685	0.0007722319	0.008758758	79.0	308.74875497817993
131	-105.22857	14.558426	-84.0	-168.0	3.9921044e-05	105.22857	-40.240124	-0.00053085096	-9.934108e-09	10.94077	0.0001859764	3.728411e-07	-0.0039736335	-1.6025847	-8.7654225e-05	528000	0.069174774	0.0057566725	0.017767768	79.0	311.03569173812866
132	-113.064514	20.321507	-84.0	-160.0	1.2269362e-05	113.064514	-42.013695	0.008458689	1.2417634e-08	22.483818	3.0177165e-05	1.0176333e-07	-0.0009896817	-3.642127	-1.3269397e-05	532000	0.08534682	0.0012882074	0.009009009	79.0	313.28337383270264
133	-110.53333	24.306011	-83.0	-177.0	2.7272696e-05	110.53333	-42.318245	0.004812692	2.483527e-09	37.10998	4.2397394e-05	2.3256062e-07	-0.0026668087	-4.5398784	-1.1285579e-05	536000	0.07869703	0.0019602573	0.009259259	79.0	315.47535848617554
134	-101.70588	11.713565	-84.0	-115.0	4.891189e-05	101.70588	-41.33244	0.008427995	-1.9868216e-08	8.995303	0.00015474566	4.7323087e-07	-0.001865016	-5.4881954	-8.611836e-05	540000	0.086241245	0.004211634	0.023523524	79.0	317.80187487602234
135	-107.42424	13.082559	-84.0	-159.0	2.5807654e-05	107.42424	-40.11391	0.01768461	9.934108e-09	27.299698	2.3220897e-05	2.3210613e-07	-0.004389413	-10.369531	-8.979182e-06	544000	0.095519125	0.0019046912	0.011261262	79.0	320.18460750579834
136	-105.74286	18.222973	-84.0	-169.0	2.4519672e-05	105.74286	-40.91328	0.014523536	-3.973643e-08	25.396578	2.1347738e-05	2.2349506e-07	-0.0023906443	-0.52172107	-5.755845e-06	548000	0.08500407	0.0015496189	0.010010011	79.0	322.4479682445526
137	-103.57143	15.453682	-83.0	-152.0	4.1470434e-05	103.57143	-41.443054	0.012146796	1.7384687e-08	19.850819	6.8502595e-05	3.9373563e-07	-0.001174162	-11.297143	-2.3881717e-05	552000	0.086132206	0.0011986739	0.013513513	79.0	324.84258365631104
138	-109.21875	20.775187	-85.0	-165.0	2.3329116e-05	109.21875	-41.44587	0.016899174	-9.934108e-09	25.39094	3.0468917e-05	2.081713e-07	-0.00268386	-2.1969192	-1.4288101e-05	556000	0.095751144	0.00097232993	0.007007008	79.0	327.33810210227966
139	-103.117645	10.263484	-85.0	-115.0	8.434683e-06	103.117645	-40.620464	0.01341822	-9.934108e-09	7.486465	6.772773e-05	7.324281e-08	-0.0014779236	-5.7809024	-5.74218e-05	560000	0.09684128	0.0007726748	0.008758759	79.0	330.03124833106995
140	-100.94444	10.865195	-84.0	-115.0	8.151842e-06	100.94444	-39.157413	0.0057965596	-2.4835268e-08	1.423638	2.9400204e-05	7.207711e-08	-0.001919507	-0.46091697	-1.91023e-05	564000	0.09152886	0.0010218831	0.0125125125	79.0	332.56458926200867
141	-104.15151	14.099476	-85.0	-157.0	3.1343345e-05	104.15151	-39.72374	0.0016000546	-2.4835268e-08	22.942665	8.517355e-05	2.9155424e-07	-0.0015827348	-9.754075	-4.123613e-05	568000	0.07824213	0.00037110868	0.0045045046	79.0	334.9070301055908
142	-112.7	24.211773	-83.0	-171.0	1.1436732e-05	112.7	-41.61012	0.007738756	-1.9868216e-08	29.125391	2.8655913e-05	9.2552476e-08	-0.0010689646	-7.164444	-1.1805393e-05	572000	0.08276854	0.0010523238	0.0062562567	79.0	337.1496653556824
143	-101.19444	10.702595	-83.0	-114.0	1.526707e-05	101.19444	-41.797237	0.004544682	2.9802322e-08	18.393797	1.3228739e-05	1.4220898e-07	-0.0007913389	-14.255703	-1.6826292e-06	576000	0.08408555	0.0013683768	0.008508508	79.0	339.43344950675964
144	-100.94118	10.255389	-83.0	-112.0	1.48722975e-05	100.94118	-40.036755	0.0032448308	4.967054e-09	12.891141	1.6750551e-05	1.3747204e-07	-0.00065684906	-2.6572163	-3.1598108e-07	580000	0.07404208	0.00012092633	0.005755756	79.0	341.73524618148804
145	-102.08572	9.369774	-84.0	-111.0	3.8429676e-05	102.08572	-40.211258	0.0029420773	-2.2351742e-08	5.6163774	0.00011549828	3.708793e-07	-0.0014035472	-1.0976139	-6.234206e-05	584000	0.07690164	0.0010297616	0.008258258	79.0	344.01760745048523
146	-104.15625	14.193109	-83.0	-160.0	5.992919e-05	104.15625	-40.16228	0.010729063	-4.967054e-09	12.535107	0.00026257176	5.695888e-07	-0.001211828	-1.6118819	-0.00016261115	588000	0.08306516	0.00058286096	0.005755756	79.0	346.33633255958557
147	-102.5	10.497198	-84.0	-123.0	0.00013785035	102.5	-39.822525	0.02340673	1.4901161e-08	3.1066628	0.0016196417	1.3320058e-06	-0.0018786857	-2.0526056	-0.0012096848	592000	0.07477271	0.0016450175	0.012262262	79.0	348.64915227890015
148	-103.6	14.464143	-84.0	-167.0	1.207939e-05	103.6	-39.605114	0.05710321	-2.2351742e-08	14.366298	0.000785813	1.08343734e-07	-0.0009818723	-2.7899735	-0.0006875267	596000	0.08126519	0.0010298233	0.00975976	79.0	350.8155674934387
149	-104.22857	14.148369	-84.0	-168.0	9.874256e-06	104.22857	-40.05472	0.031481758	0.0	12.357338	0.00027420197	8.832118e-08	-0.0009829443	-0.27724016	-0.00024264496	600000	0.081771135	0.0012780038	0.013263264	79.0	353.1336317062378
150	-102.52778	10.660118	-84.0	-127.0	2.2476257e-05	102.52778	-40.147633	0.016133942	2.7318796e-08	4.123737	2.8010109e-05	2.1431777e-07	-0.004301352	-2.434351	-1.457757e-05	604000	0.07687374	0.0036946286	0.014264264	79.0	355.3863637447357
151	-104.171425	13.278308	-84.0	-160.0	7.335667e-05	104.171425	-40.10401	0.012369943	-2.483527e-09	5.436632	0.00039202368	7.036852e-07	-0.0014841482	-0.56477064	-0.00025016788	608000	0.08852694	0.0031098584	0.020270271	79.0	357.8682839870453
152	-108.121216	12.744	-84.0	-161.0	1.2664425e-05	108.121216	-40.18595	0.028204238	-2.4835268e-08	10.589657	0.00020174624	1.11674865e-07	-0.0017654574	-1.9028063	-0.00017903863	612000	0.092457384	0.0017173359	0.013263263	79.0	360.6410131454468
153	-103.78788	15.377586	-84.0	-169.0	8.960988e-06	103.78788	-40.99982	0.014755404	3.973643e-08	18.81545	7.994121e-05	7.9965425e-08	-0.004504243	-2.3684506	-6.9112284e-05	616000	0.08227124	0.015486539	0.036786787	21.0	362.5609624385834
154	-104.25	8.087627	-83.0	-113.0	1.5037881e-05	104.25	-40.477535	0.0066869133	4.967054e-09	6.1177497	1.3909397e-05	1.3726074e-07	-0.0028264942	-4.7195706	-5.0496096e-06	620000	0.08945712	0.002596846	0.012762763	79.0	365.7641451358795
155	-99.388885	9.667464	-84.0	-113.0	2.3058898e-05	99.388885	-39.621063	0.0044896533	9.934108e-09	1.3126029	1.743695e-05	2.2175932e-07	-0.0014863046	-0.52750796	-4.058192e-06	624000	0.08153395	0.0007813615	0.007257258	79.0	369.1166687011719
156	-104.51428	15.518415	-84.0	-177.0	0.0001206886	104.51428	-39.261036	0.0062502907	-1.7384687e-08	18.986986	0.0017579221	1.1494523e-06	-0.0013865596	-5.0609465	-0.0012897416	628000	0.0848276	-0.00031442553	0.009009009	79.0	372.3496849536896
157	-103.29412	20.721584	-83.0	-187.0	1.7809245e-05	103.29412	-40.195274	0.041791506	1.2417634e-08	22.616697	0.00036747693	1.6147384e-07	-0.0016609301	-1.9995255	-0.0003213491	632000	0.07982118	0.0015139977	0.014264264	79.0	375.75575971603394
158	-99.97143	9.476243	-84.0	-112.0	1.0481267e-05	99.97143	-40.631218	0.02399126	-6.208817e-09	8.209304	0.0001714545	1.012663e-07	-0.0015623871	-5.0784326	-0.00014930584	636000	0.08125841	0.00095515506	0.00950951	79.0	378.47431898117065
159	-98.542854	9.583745	-83.0	-110.0	1.1081612e-05	98.542854	-39.671204	0.011841004	-9.934108e-09	6.4896507	4.1418014e-05	1.06597575e-07	-0.0028873056	-0.6603919	-3.3560336e-05	640000	0.07414191	0.0071083903	0.023023024	79.0	381.3834595680237
160	-103.22857	16.585857	-83.0	-164.0	1.7520484e-05	103.22857	-39.446224	0.0061655464	0.0	23.322016	1.2045853e-05	1.6389727e-07	-0.0008967837	-6.931068	-5.7870176e-07	644000	0.0731393	0.0015994866	0.012762763	79.0	384.13807559013367
161	-102.65714	13.018542	-83.0	-155.0	7.766795e-06	102.65714	-40.32214	0.0056764595	4.967054e-09	7.3258967	1.9444744e-05	6.909882e-08	-0.002150397	-2.768975	-1.4675051e-05	648000	0.08339032	0.0017624072	0.0155155165	79.0	386.8850700855255
162	-105.117645	11.653742	-83.0	-158.0	1.0166222e-05	105.117645	-40.277393	0.0018964577	7.450581e-09	8.721581	8.224554e-06	9.0244875e-08	-0.002650204	-1.2908808	-1.2602221e-06	652000	0.08772371	0.003068926	0.01926927	79.0	389.6207962036133
163	-99.111115	9.200779	-83.0	-111.0	8.210766e-06	99.111115	-40.154724	0.0007424458	-1.2417635e-09	6.543322	5.99763e-06	7.5291176e-08	-0.004877998	-5.4179664	-1.7967687e-06	656000	0.08120655	0.0021478934	0.013263264	79.0	392.4049813747406
164	-101.542854	8.17782	-83.0	-111.0	6.0807934e-06	101.542854	-39.339973	-0.0005426816	-7.450581e-09	1.9918572	7.97533e-06	5.4617555e-08	-0.0015363153	-0.19585288	-2.834606e-06	660000	0.0806318	0.00013183693	0.0097597595	79.0	395.1206896305084
165	-100.37143	9.692665	-83.0	-117.0	9.635651e-06	100.37143	-39.66885	-0.0023115694	1.1175871e-08	11.157956	7.055027e-06	9.13732e-08	-0.0014826506	-1.6059946	-2.5900795e-07	664000	0.08651218	0.0012128339	0.010760761	79.0	397.88449597358704
166	-102.314285	14.2844	-83.0	-168.0	1.7331997e-05	102.314285	-39.78022	-0.0019239525	-1.9868216e-08	10.81932	2.3624327e-05	1.6477345e-07	-0.0053720684	-1.0412579	-7.3180454e-06	668000	0.0785516	0.016688354	0.044794794	12.0	399.8842628002167
167	-105.03125	19.192259	-84.0	-162.0	7.804878e-06	105.03125	-40.34916	0.000675296	-3.4769375e-08	34.654533	1.2680338e-05	6.807331e-08	-0.0041534025	-11.263824	-2.7830492e-06	672000	0.078359336	0.002255323	0.016516516	79.0	402.6646091938019
168	-103.617645	12.778692	-83.0	-156.0	1.1214996e-05	103.617645	-40.96416	-0.0008807511	-2.2351742e-08	19.662657	1.1522209e-05	1.03814564e-07	-0.0013089166	-1.6622905	-2.2034855e-07	676000	0.08319554	0.00015027651	0.011511512	79.0	405.59060764312744
169	-107.15625	19.160685	-84.0	-159.0	2.3724977e-05	107.15625	-41.024704	-0.00068589486	0.0	22.751547	4.4559958e-05	2.1053397e-07	-0.0023083398	-0.46892193	-2.1989239e-05	680000	0.07444943	0.0017594054	0.010010011	79.0	408.3843324184418
170	-100.457146	13.902401	-84.0	-163.0	7.566799e-05	100.457146	-40.687252	0.0038031044	-2.4835268e-08	13.904855	0.00060248404	7.5191116e-07	-0.0013051006	-3.7092133	-0.0004387022	684000	0.07405967	0.001809073	0.00925926	79.0	411.1365296840668
171	-103.47059	14.578863	-84.0	-171.0	4.853615e-05	103.47059	-40.230984	0.023872228	1.4901161e-08	16.754911	3.9218412e-05	4.6149225e-07	-0.0031808114	-0.82038885	-1.6365116e-06	688000	0.08530089	0.0007152337	0.018518517	79.0	413.9919364452362
172	-100.05556	9.09806	-84.0	-116.0	7.1163795e-06	100.05556	-40.411785	0.022923887	0.0	9.713519	0.0002694859	6.497883e-08	-0.0027596503	-8.622806	-0.00024271221	692000	0.08109989	0.0019469578	0.019769771	79.0	416.6655638217926
173	-101.30556	8.624317	-83.0	-110.0	1.0054203e-05	101.30556	-39.238823	0.0076482203	1.2417634e-08	1.2279027	3.4886023e-05	9.336144e-08	-0.0022621567	-0.4578817	-2.8155451e-05	696000	0.077064864	0.0005498002	0.014764764	79.0	419.35427474975586
174	-100.138885	10.352544	-83.0	-114.0	8.70193e-06	100.138885	-38.85093	0.0023225965	-7.450581e-09	0.92060804	9.810618e-06	7.91276e-08	-0.001922892	-0.17849189	-6.5229156e-06	700000	0.0794069	-0.00040556068	0.011261262	79.0	422.2485282421112
175	-108.454544	17.31367	-84.0	-162.0	6.5280285e-05	108.454544	-39.906532	-7.4005125e-05	-1.9868216e-08	28.142746	0.00048775287	5.9188955e-07	-0.0012526549	-15.208936	-0.00037031007	704000	0.07253772	0.0007663763	0.007507508	79.0	425.03992462158203
176	-101.65714	13.244822	-83.0	-155.0	3.6453723e-05	101.65714	-41.18823	0.018437987	2.4835268e-08	14.808297	1.8306864e-05	3.5119e-07	-0.003008563	-9.51866	-1.6072732e-06	708000	0.06916248	0.0036785516	0.016266266	79.0	427.77644777297974
177	-101.28571	7.59538	-84.0	-110.0	2.2757133e-05	101.28571	-40.27821	0.017557783	4.967054e-09	3.2355702	4.3736512e-05	2.1907094e-07	-0.001643227	-0.32972908	-3.4684046e-05	712000	0.072454296	0.0010333468	0.006506507	79.0	430.36351203918457
178	-100.388885	8.885937	-83.0	-110.0	1.19975775e-05	100.388885	-39.421696	0.011798698	2.483527e-09	1.1826186	4.544314e-05	1.15928714e-07	-0.0031376898	-0.37873614	-3.9824154e-05	716000	0.07492383	0.0015927972	0.022522524	79.0	433.057963848114
179	-105.117645	16.500917	-83.0	-167.0	7.0364167e-06	105.117645	-39.730198	0.005677291	9.934108e-09	16.45239	1.9835761e-05	6.0506615e-08	-0.00084697205	-5.479181	-1.6057047e-05	720000	0.07591721	0.00036545066	0.010510511	79.0	435.6700325012207
180	-100.11429	8.762815	-83.0	-116.0	7.2350063e-06	100.11429	-40.083145	0.0017705212	0.0	8.569196	4.559471e-06	6.7350925e-08	-0.0016219212	-1.0295342	-1.6432747e-06	724000	0.070363	0.0021234602	0.017767766	79.0	438.24677419662476
181	-104.382355	17.18586	-83.0	-167.0	1.5155017e-05	104.382355	-40.577618	0.00045296387	9.934108e-09	14.179303	1.07975075e-05	1.4056475e-07	-0.0009342401	-3.8914258	-4.382604e-06	728000	0.07615844	0.0018044757	0.015015016	79.0	440.6661443710327
182	-101.52778	7.151092	-84.0	-111.0	1.8015002e-05	101.52778	-40.333942	0.0023986045	1.9868216e-08	3.8159513	9.242249e-06	1.7452636e-07	-0.0034573276	-2.7384045	-3.0300434e-06	732000	0.0712746	0.0035503793	0.019019019	79.0	443.10048174858093
183	-101.828575	8.617211	-83.0	-112.0	1.567865e-05	101.828575	-39.362644	0.0038945703	0.0	13.905608	8.486702e-06	1.503368e-07	-0.0013193628	-2.9225004	-8.795392e-07	736000	0.07798423	0.0008485448	0.013763763	79.0	445.6701829433441
184	-103.8	10.885902	-85.0	-153.0	3.3781285e-05	103.8	-39.87885	0.0031685447	-9.934108e-09	6.0430408	6.0751947e-05	3.1668662e-07	-0.0017335754	-0.3216781	-3.9536262e-05	740000	0.073280364	0.0010009077	0.009009009	79.0	448.28724575042725
185	-100.94444	8.185164	-83.0	-111.0	2.8117143e-05	100.94444	-39.6715	0.009181619	-3.4148495e-09	2.2949765	9.288073e-06	2.6921694e-07	-0.00074104016	-1.4742683	-5.2640263e-07	744000	0.07493449	0.001376607	0.013263263	79.0	450.8733129501343
186	-102.08572	7.338242	-84.0	-110.0	2.9187915e-05	102.08572	-39.56001	0.009041112	-2.483527e-09	4.7067976	1.2525697e-05	2.7819394e-07	-0.0016966615	-0.563519	-7.02145e-07	748000	0.07513448	0.0011727036	0.006506507	79.0	453.55432057380676
187	-103.617645	19.679811	-84.0	-176.0	0.00010288636	103.617645	-40.03438	0.009221591	9.934108e-09	19.469965	0.00097354734	9.811439e-07	-0.007567384	-3.6039002	-0.00075523485	752000	0.07476518	0.015105687	0.032782782	16.0	455.8672397136688
188	-98.71429	12.0203905	-83.0	-145.0	2.5054984e-05	98.71429	-39.6874	0.035723045	9.934108e-09	11.722225	0.0004301845	2.488613e-07	-0.0065324153	-2.3553073	-0.00037764641	756000	0.06353322	0.0020032201	0.014514514	79.0	459.6645698547363
189	-103.666664	15.586837	-83.0	-159.0	9.2070195e-06	103.666664	-40.522686	0.017386619	-4.346172e-09	24.353348	0.00012649364	8.344443e-08	-0.005325323	-2.7888482	-0.00011330711	760000	0.07860476	0.00150846	0.016766766	79.0	463.2672481536865
190	-99.64706	13.7132015	-84.0	-161.0	2.5001707e-05	99.64706	-40.285538	0.0071615763	-9.934108e-09	8.530196	2.0664791e-05	2.429791e-07	-0.0036222164	-0.7488141	-1.3060854e-05	764000	0.072489075	0.0029515328	0.021271272	79.0	465.592609167099
191	-101.47059	12.11522	-83.0	-153.0	1.7834622e-05	101.47059	-39.871655	0.010643969	1.4901161e-08	11.263577	1.208972e-05	1.7334666e-07	-0.0009509478	-0.81226707	-6.73403e-06	768000	0.07757188	0.0023997615	0.008508509	79.0	467.59492087364197
192	-102.117645	14.0372715	-85.0	-167.0	4.161285e-05	102.117645	-39.78864	0.008071111	1.2417634e-08	12.161962	9.0562746e-05	4.049344e-07	-0.0019951577	-0.51461554	-6.269701e-05	772000	0.07823684	0.0019689566	0.017767768	79.0	469.434766292572
193	-99.97222	7.7441235	-84.0	-108.0	5.375863e-05	99.97222	-39.875225	0.015623553	-9.934108e-09	3.206854	6.2638755e-05	5.3318405e-07	-0.001467161	-2.4818413	-3.4617817e-05	776000	0.07570031	0.0020588003	0.0125125125	79.0	471.19515585899353
194	-101.42857	7.2517414	-83.0	-108.0	2.0188545e-05	101.42857	-39.36325	0.021161394	-4.4703484e-08	14.765816	0.00016659482	1.9323765e-07	-0.0015226336	-4.5234485	-0.00014281576	780000	0.084190965	0.0004447647	0.007007007	79.0	473.06324648857117
195	-100.171425	7.295736	-85.0	-108.0	6.452008e-06	100.171425	-40.23434	0.00968411	-4.967054e-09	5.8226333	5.5806286e-05	5.8700973e-08	-0.0022440876	-0.7332886	-4.6751113e-05	784000	0.079735845	0.00335976	0.022772774	79.0	475.06805539131165
196	-100.71429	8.351463	-83.0	-119.0	1.0053004e-05	100.71429	-39.676872	0.00307312	0.0	12.119443	4.7089457e-06	9.6823214e-08	-0.000585387	-6.246273	-9.561974e-07	788000	0.083744995	0.00056908425	0.0067567565	79.0	477.22841238975525
197	-101.111115	7.3740454	-83.0	-110.0	2.1447633e-05	101.111115	-39.60845	0.002491826	9.934108e-09	2.0211737	1.45556e-05	2.1228993e-07	-0.0017325785	-1.4366584	-8.245704e-06	792000	0.08050152	0.0017491425	0.012762763	79.0	481.2183141708374
198	-102.828575	6.49609	-84.0	-109.0	1.6177428e-05	102.828575	-39.5153	0.005036846	-9.934108e-09	3.078287	1.0357099e-05	1.5232825e-07	-0.0017039971	-1.0035415	-4.650513e-06	796000	0.08927607	0.00035898868	0.010510511	79.0	485.2140283584595
199	-101.80556	5.825325	-85.0	-109.0	8.352908e-06	101.80556	-40.034157	0.0028427718	3.228585e-08	1.640695	1.7245527e-05	7.509078e-08	-0.0018749315	-0.9705656	-1.3051984e-05	800000	0.087608375	0.0020280716	0.01976977	79.0	488.150671005249
200	-99.861115	8.028258	-83.0	-109.0	6.524352e-06	99.861115	-39.123993	-0.00068378326	-1.7384687e-08	0.55675983	6.359695e-06	6.023788e-08	-0.0019088672	-0.1479984	-3.7882737e-06	804000	0.08338449	0.001670357	0.013263264	79.0	490.8401792049408
201	-101.138885	7.5503964	-83.0	-110.0	1.3232961e-05	101.138885	-39.026714	-0.002624817	2.4835268e-08	0.48291686	6.116023e-06	1.2401595e-07	-0.0038458034	-0.07734324	-2.405074e-06	808000	0.078416534	0.0016505123	0.021521524	79.0	493.7545790672302
202	-101.32353	12.680974	-83.0	-155.0	1.2250675e-05	101.32353	-39.22844	-0.0012892166	-9.934108e-09	20.304554	7.4734166e-06	1.1557275e-07	-0.0024826291	-7.054547	-1.9057747e-07	812000	0.07522353	-0.0004756936	0.0052552554	79.0	496.9806785583496
203	-100.19444	7.8592463	-84.0	-114.0	4.192411e-05	100.19444	-40.41032	-0.0017438192	-1.9868216e-08	7.951576	0.00014111737	4.1655758e-07	-0.001916023	-6.688843	-0.00010760858	816000	0.072443984	0.0017153876	0.003003003	79.0	500.2262637615204
204	-99.30556	8.154138	-83.0	-110.0	3.8363258e-05	99.30556	-39.017483	0.008031725	4.967054e-09	0.6299722	2.9733159e-05	3.7828545e-07	-0.002651073	-0.20412171	-4.7991093e-06	820000	0.07384349	0.0015272396	0.014264264	79.0	502.98149013519287
205	-97.94444	9.198262	-83.0	-109.0	1.6012536e-05	97.94444	-39.136845	0.0067906943	-4.967054e-09	0.45182684	8.351339e-05	1.5108702e-07	-0.001426322	-0.057963725	-6.573878e-05	824000	0.069666706	0.0004919048	0.012012012	79.0	505.41619324684143
